symbol,datetime,open,high,low,close,volume
AAPL,2017-06-29 22:00:00,36.1125,36.24,35.945,36.005,92096428
AAPL,2017-07-02 22:00:00,36.22,36.22,35.875,35.875,57111392
AAPL,2017-07-04 22:00:00,35.9225,36.1975,35.680925,36.0225,86278228
AAPL,2017-07-05 22:00:00,35.755,35.875,35.6025,35.6825,96515128
AAPL,2017-07-06 22:00:00,35.725,36.1875,35.725,36.045,76806848
AAPL,2017-07-09 22:00:00,36.0275,36.4875,35.8425,36.265,84362544
AAPL,2017-07-10 22:00:00,36.1825,36.4625,36.095,36.3825,79127344
AAPL,2017-07-11 22:00:00,36.4675,36.545,36.205,36.435,99537912
AAPL,2017-07-12 22:00:00,36.375,37.1225,36.36,36.9425,100797492
AAPL,2017-07-13 22:00:00,36.9925,37.3325,36.8325,37.26,80528244
AAPL,2017-07-16 22:00:00,37.205,37.725,37.1425,37.39,95173824
AAPL,2017-07-17 22:00:00,37.3,37.5325,37.1675,37.52,71475168
AAPL,2017-07-18 22:00:00,37.62,37.855,37.4875,37.755,83691876
AAPL,2017-07-19 22:00:00,37.875,37.935,37.5475,37.585,68974992
AAPL,2017-07-20 22:00:00,37.4975,37.61,37.22,37.5675,105010520
AAPL,2017-07-23 22:00:00,37.645,38.11,37.475,38.0225,85972640
AAPL,2017-07-24 22:00:00,37.95,38.46,37.95,38.185,75415728
AAPL,2017-07-25 22:00:00,38.3375,38.4825,38.265,38.365,63123804
AAPL,2017-07-26 22:00:00,38.4375,38.4975,36.825,37.64,129905348
AAPL,2017-07-27 22:00:00,37.4725,37.5575,37.2975,37.375,68854612
AAPL,2017-07-30 22:00:00,37.475,37.5825,37.0325,37.1825,79383680
AAPL,2017-07-31 22:00:00,37.275,37.555,37.1025,37.5125,141474580
AAPL,2017-08-01 22:00:00,39.82,39.9375,39.04,39.285,279747200
AAPL,2017-08-02 22:00:00,39.2625,39.3025,38.755,38.8925,108389184
AAPL,2017-08-03 22:00:00,39.0175,39.35,38.9225,39.0975,82239408
AAPL,2017-08-06 22:00:00,39.265,39.73,39.167525,39.7025,87481284
AAPL,2017-08-07 22:00:00,39.65,40.4575,39.5675,40.02,144823584
AAPL,2017-08-08 22:00:00,39.815,40.3175,39.7775,40.265,104526120
AAPL,2017-08-09 22:00:00,39.975,40.0,38.6575,38.83,163217092
AAPL,2017-08-10 22:00:00,39.15,39.6432,39.0175,39.37,105028384
AAPL,2017-08-13 22:00:00,39.83,40.0525,39.6875,39.9625,88490936
AAPL,2017-08-14 22:00:00,40.165,40.54875,40.035,40.4,117861948
AAPL,2017-08-15 22:00:00,40.485,40.6275,40.0375,40.2375,110686448
AAPL,2017-08-16 22:00:00,40.13,40.1775,39.46,39.465,111762260
AAPL,2017-08-17 22:00:00,39.465,39.875,39.18,39.375,109712276
AAPL,2017-08-20 22:00:00,39.375,39.4725,38.777525,39.3025,105474112
AAPL,2017-08-21 22:00:00,39.5575,40.0,39.505,39.945,86418340
AAPL,2017-08-22 22:00:00,39.7675,40.1175,39.72,39.995,77596324
AAPL,2017-08-23 22:00:00,40.1075,40.185,39.6375,39.8175,79275672
AAPL,2017-08-24 22:00:00,39.9125,40.14,39.8175,39.965,101920252
AAPL,2017-08-27 22:00:00,40.035,40.5,39.9825,40.3675,103863888
AAPL,2017-08-28 22:00:00,40.025,40.78,40.0,40.7275,118067640
AAPL,2017-08-29 22:00:00,40.95,40.9725,40.6525,40.8375,109078336
AAPL,2017-08-30 22:00:00,40.91,41.13,40.87,41.0,107140384
AAPL,2017-08-31 22:00:00,41.2,41.235,40.9075,41.0125,66364204
AAPL,2017-09-04 22:00:00,40.9375,41.0625,40.14,40.52,118145256
AAPL,2017-09-05 22:00:00,40.6775,40.7475,40.13,40.4775,86606904
AAPL,2017-09-06 22:00:00,40.5225,40.56,40.09,40.315,87714008
AAPL,2017-09-07 22:00:00,40.215,40.2875,39.6325,39.6575,114446140
AAPL,2017-09-10 22:00:00,40.125,40.5125,39.9725,40.375,126323192
AAPL,2017-09-11 22:00:00,40.6525,40.99,39.6925,40.215,286856184
AAPL,2017-09-12 22:00:00,39.9675,39.99,39.4775,39.9125,179629444
AAPL,2017-09-13 22:00:00,39.7475,39.85,39.5225,39.57,95042996
AAPL,2017-09-14 22:00:00,39.6175,40.2425,39.5,39.97,196458408
AAPL,2017-09-17 22:00:00,40.0275,40.125,39.49875,39.6675,113077740
AAPL,2017-09-18 22:00:00,39.8775,39.9425,39.61,39.6825,83242528
AAPL,2017-09-19 22:00:00,39.475,39.565,38.4575,39.0175,211805456
AAPL,2017-09-20 22:00:00,38.95,38.95,38.1875,38.3475,150046644
AAPL,2017-09-21 22:00:00,38.005,38.0675,37.64,37.9725,186581772
AAPL,2017-09-24 22:00:00,37.4975,37.9575,37.29,37.6375,177549344
AAPL,2017-09-25 22:00:00,37.945,38.48,37.9225,38.285,146640180
AAPL,2017-09-26 22:00:00,38.45,38.679725,38.385,38.5575,102016908
AAPL,2017-09-27 22:00:00,38.4725,38.57,38.175,38.32,88021820
AAPL,2017-09-28 22:00:00,38.3025,38.5325,38.0,38.53,105199240
AAPL,2017-10-01 22:00:00,38.565,38.6125,38.18,38.4525,74795368
AAPL,2017-10-02 22:00:00,38.5025,38.7725,38.4775,38.62,64921172
AAPL,2017-10-03 22:00:00,38.4075,38.465,38.115,38.37,80655000
AAPL,2017-10-04 22:00:00,38.545,38.86,38.5125,38.8475,85135076
AAPL,2017-10-05 22:00:00,38.7425,38.8725,38.64,38.825,69630232
AAPL,2017-10-08 22:00:00,38.9525,39.1825,38.87125,38.96,65051692
AAPL,2017-10-09 22:00:00,39.01375,39.5,38.775,38.975,62468056
AAPL,2017-10-10 22:00:00,38.9925,39.245,38.9375,39.1375,67622560
AAPL,2017-10-11 22:00:00,39.0875,39.3425,38.932475,39.0,64500216
AAPL,2017-10-12 22:00:00,39.1825,39.32,39.1025,39.2475,65576752
AAPL,2017-10-15 22:00:00,39.475,40.0,39.4125,39.97,96485808
AAPL,2017-10-16 22:00:00,39.945,40.2175,39.8075,40.1175,75989100
AAPL,2017-10-17 22:00:00,40.105,40.1775,39.9,39.94,65496656
AAPL,2017-10-18 22:00:00,39.1875,39.27,38.755,38.995,170336664
AAPL,2017-10-19 22:00:00,39.1525,39.4375,38.99,39.0625,95896584
AAPL,2017-10-22 22:00:00,39.2225,39.4225,38.875,39.0425,87937308
AAPL,2017-10-23 22:00:00,39.0725,39.355,39.05,39.275,71028920
AAPL,2017-10-24 22:00:00,39.2275,39.3875,38.8175,39.1025,84828392
AAPL,2017-10-25 22:00:00,39.3075,39.457375,39.195,39.3525,68001876
AAPL,2017-10-26 22:00:00,39.8225,40.9,39.675,40.7625,177816640
AAPL,2017-10-29 22:00:00,40.9725,42.0175,40.93,41.68,178803088
AAPL,2017-10-30 22:00:00,41.975,42.412475,41.735,42.26,144187312
AAPL,2017-10-31 22:00:00,42.4675,42.485,41.4025,41.7225,134551048
AAPL,2017-11-01 22:00:00,41.91,42.125,41.32,42.0275,165573492
AAPL,2017-11-02 22:00:00,43.5,43.565,42.78,43.125,237594524
AAPL,2017-11-05 22:00:00,43.09125,43.7475,42.93,43.5625,140105224
AAPL,2017-11-06 22:00:00,43.4775,43.8125,43.4,43.7025,97445940
AAPL,2017-11-07 22:00:00,43.665,44.06,43.5825,44.06,97638108
AAPL,2017-11-08 22:00:00,43.7775,44.02375,43.285,43.97,117930384
AAPL,2017-11-09 22:00:00,43.7775,43.845,43.5675,43.6675,100582000
AAPL,2017-11-12 22:00:00,43.375,43.625,43.35,43.4925,67928320
AAPL,2017-11-13 22:00:00,43.26,43.37,42.795,42.835,99129948
AAPL,2017-11-14 22:00:00,42.4925,42.579925,42.095,42.27,116632280
AAPL,2017-11-15 22:00:00,42.795,42.9675,42.575,42.775,94549936
AAPL,2017-11-16 22:00:00,42.76,42.8475,42.41,42.5375,87598176
AAPL,2017-11-19 22:00:00,42.5725,42.64,42.39,42.495,65049788
AAPL,2017-11-20 22:00:00,42.695,43.425,42.695,43.285,100525180
AAPL,2017-11-21 22:00:00,43.34,43.75,43.2625,43.74,102355700
AAPL,2017-11-23 22:00:00,43.775,43.875,43.661475,43.7425,56106692
AAPL,2017-11-26 22:00:00,43.7625,43.77,43.335,43.5225,82867208
AAPL,2017-11-27 22:00:00,43.575,43.7175,42.965,43.2675,105715208
AAPL,2017-11-28 22:00:00,43.1575,43.23,41.79,42.37,166665456
AAPL,2017-11-29 22:00:00,42.6075,43.035,42.11,42.9625,166108872
AAPL,2017-11-30 22:00:00,42.4875,42.9175,42.125,42.7625,159037152
AAPL,2017-12-03 22:00:00,43.12,43.155,42.4075,42.45,130169540
AAPL,2017-12-04 22:00:00,42.265,42.88,42.1,42.41,109400616
AAPL,2017-12-05 22:00:00,41.875,42.551175,41.615,42.2525,114240000
AAPL,2017-12-06 22:00:00,42.2575,42.61,42.2275,42.33,102693232
AAPL,2017-12-07 22:00:00,42.6225,42.75,42.205,42.3425,93420924
AAPL,2017-12-10 22:00:00,42.3,43.2225,42.1975,43.1675,141095036
AAPL,2017-12-11 22:00:00,43.0375,43.0975,42.86525,42.925,77636920
AAPL,2017-12-12 22:00:00,43.125,43.385,43.0,43.0675,95273788
AAPL,2017-12-13 22:00:00,43.1,43.2825,42.9125,43.055,81906164
AAPL,2017-12-14 22:00:00,43.4075,43.5425,43.115,43.4925,160677228
AAPL,2017-12-17 22:00:00,43.72,44.3,43.715,44.105,117684456
AAPL,2017-12-18 22:00:00,43.7575,43.8475,43.5225,43.635,109745788
AAPL,2017-12-19 22:00:00,43.7175,43.855,43.3125,43.5875,93902596
AAPL,2017-12-20 22:00:00,43.5425,44.005,43.525,43.7525,83799584
AAPL,2017-12-21 22:00:00,43.67,43.856,43.625,43.7525,65397776
AAPL,2017-12-25 22:00:00,42.7,42.8675,42.41975,42.6425,132742144
AAPL,2017-12-26 22:00:00,42.525,42.695,42.4275,42.65,85992852
AAPL,2017-12-27 22:00:00,42.75,42.9625,42.62,42.77,65920748
AAPL,2017-12-28 22:00:00,42.63,42.6475,42.305,42.3075,103999688
AAPL,2018-01-01 22:00:00,42.54,43.075,42.315,43.065,102223736
AAPL,2018-01-02 22:00:00,43.1325,43.6375,42.99,43.0575,118071596
AAPL,2018-01-03 22:00:00,43.135,43.3675,43.02,43.2575,89738388
AAPL,2018-01-04 22:00:00,43.36,43.8425,43.2625,43.75,94640072
AAPL,2018-01-07 22:00:00,43.5875,43.9025,43.4825,43.5875,82271064
AAPL,2018-01-08 22:00:00,43.6375,43.765,43.3525,43.5825,86335988
AAPL,2018-01-09 22:00:00,43.29,43.575,43.25,43.5725,95839580
AAPL,2018-01-10 22:00:00,43.6475,43.87215,43.6225,43.82,74670916
AAPL,2018-01-11 22:00:00,44.045,44.34,43.9125,44.2725,101672320
AAPL,2018-01-15 22:00:00,44.475,44.8475,44.035,44.0475,118263788
AAPL,2018-01-16 22:00:00,44.0375,44.8125,43.7675,44.775,137547344
AAPL,2018-01-17 22:00:00,44.8425,45.025,44.5625,44.815,124773408
AAPL,2018-01-18 22:00:00,44.6525,44.895,44.3525,44.615,129700268
AAPL,2018-01-21 22:00:00,44.325,44.445,44.1504,44.25,108434204
AAPL,2018-01-22 22:00:00,44.325,44.86,44.205,44.26,130756584
AAPL,2018-01-23 22:00:00,44.3125,44.325,43.3,43.555,204420360
AAPL,2018-01-24 22:00:00,43.62625,43.7375,42.6325,42.7775,166116016
AAPL,2018-01-25 22:00:00,43.0,43.0,42.515,42.8775,156572044
AAPL,2018-01-28 22:00:00,42.54,42.54,41.7675,41.99,202561624
AAPL,2018-01-29 22:00:00,41.38125,41.8425,41.175,41.7425,184192740
AAPL,2018-01-30 22:00:00,41.7175,42.110425,41.625,41.8575,129915720
AAPL,2018-01-31 22:00:00,41.79125,42.155,41.69,41.945,188923148
AAPL,2018-02-01 22:00:00,41.5,41.7,40.025,40.125,346375300
AAPL,2018-02-04 22:00:00,39.775,40.97,39.0,39.1225,290954088
AAPL,2018-02-05 22:00:00,38.7075,40.93,38.5,40.7575,272975352
AAPL,2018-02-06 22:00:00,40.77125,40.85,39.767125,39.885,206434320
AAPL,2018-02-07 22:00:00,40.0725,40.25,38.7575,38.7875,217562064
AAPL,2018-02-08 22:00:00,39.2675,39.4725,37.56,39.1025,282690432
AAPL,2018-02-11 22:00:00,39.625,40.9725,39.3775,40.6775,243278156
AAPL,2018-02-12 22:00:00,40.4875,41.1875,40.4125,41.085,130196652
AAPL,2018-02-13 22:00:00,40.76125,41.885,40.72,41.8425,162579732
AAPL,2018-02-14 22:00:00,42.4475,43.2725,42.25,43.2475,204588684
AAPL,2018-02-15 22:00:00,43.09,43.705,42.9425,43.1075,160704364
AAPL,2018-02-19 22:00:00,43.0125,43.565,42.855,42.9625,135722160
AAPL,2018-02-20 22:00:00,43.2075,43.53,42.7525,42.7675,149886492
AAPL,2018-02-21 22:00:00,42.95,43.4875,42.9275,43.125,123967760
AAPL,2018-02-22 22:00:00,43.4175,43.9125,43.385,43.875,135249440
AAPL,2018-02-25 22:00:00,44.0875,44.8475,44.0525,44.7425,152648696
AAPL,2018-02-26 22:00:00,44.775,45.12,44.54,44.5975,155712500
AAPL,2018-02-27 22:00:00,44.815,45.15375,44.5125,44.53,151128552
AAPL,2018-02-28 22:00:00,44.635,44.94375,43.165,43.75,195207880
AAPL,2018-03-01 22:00:00,43.2,44.075,43.1125,44.0525,153815800
AAPL,2018-03-04 22:00:00,43.8025,44.435,43.63,44.205,113605464
AAPL,2018-03-05 22:00:00,44.4775,44.5625,44.0325,44.1675,95154024
AAPL,2018-03-06 22:00:00,43.735,43.9625,43.5675,43.7575,126813848
AAPL,2018-03-07 22:00:00,43.87,44.28,43.7675,44.235,95096428
AAPL,2018-03-08 22:00:00,44.49,45.0,44.3475,44.995,128740648
AAPL,2018-03-11 22:00:00,45.0725,45.5975,45.0525,45.43,128828324
AAPL,2018-03-12 22:00:00,45.6475,45.875,44.81,44.9925,126774116
AAPL,2018-03-13 22:00:00,45.08,45.13,44.4525,44.61,117473424
AAPL,2018-03-14 22:00:00,44.625,45.06,44.517525,44.6625,90975192
AAPL,2018-03-15 22:00:00,44.6625,44.78,44.405,44.505,157618752
AAPL,2018-03-18 22:00:00,44.33,44.3675,43.415,43.825,133787084
AAPL,2018-03-19 22:00:00,43.81,44.2,43.735,43.81,78597400
AAPL,2018-03-20 22:00:00,43.76,43.7725,42.815,42.8175,148219740
AAPL,2018-03-21 22:00:00,42.5,43.17,42.15,42.2125,165963068
AAPL,2018-03-22 22:00:00,42.0975,42.48,41.235,41.235,164115136
AAPL,2018-03-25 22:00:00,42.0175,43.275,41.61,43.1925,150164944
AAPL,2018-03-26 22:00:00,43.42,43.7875,41.73,42.085,163690316
AAPL,2018-03-27 22:00:00,41.8125,42.505,41.2975,41.62,166674180
AAPL,2018-03-28 22:00:00,41.95125,42.9375,41.725,41.945,153594020
AAPL,2018-04-01 22:00:00,41.97,42.235,41.1175,41.67,150347164
AAPL,2018-04-02 22:00:00,41.91,42.186375,41.22,42.0975,121112184
AAPL,2018-04-03 22:00:00,41.22,43.0025,41.1925,42.9025,138421956
AAPL,2018-04-04 22:00:00,43.145,43.5576,43.02,43.2,107732788
AAPL,2018-04-05 22:00:00,42.7425,43.12,42.05,42.095,140021160
AAPL,2018-04-08 22:00:00,42.47,43.2725,42.46125,42.5125,116070872
AAPL,2018-04-09 22:00:00,43.25,43.5,42.8825,43.3125,114456964
AAPL,2018-04-10 22:00:00,43.0575,43.4808,42.925,43.11,89726560
AAPL,2018-04-11 22:00:00,43.3525,43.75,43.26,43.535,91557140
AAPL,2018-04-12 22:00:00,43.695,43.96,43.4625,43.6825,100497020
AAPL,2018-04-15 22:00:00,43.757525,44.0475,43.707525,43.955,86313680
AAPL,2018-04-16 22:00:00,44.1225,44.734125,44.1025,44.56,106421768
AAPL,2018-04-17 22:00:00,44.4525,44.705,44.22,44.46,83018152
AAPL,2018-04-18 22:00:00,43.7375,43.8475,43.165,43.2,139235200
AAPL,2018-04-19 22:00:00,42.64875,42.8046,41.3575,41.43,261964560
AAPL,2018-04-22 22:00:00,41.7087,41.73,41.0225,41.31,146061908
AAPL,2018-04-23 22:00:00,41.4175,41.5825,40.305025,40.735,134768068
AAPL,2018-04-24 22:00:00,40.655,41.355,40.6025,40.9125,113528336
AAPL,2018-04-25 22:00:00,41.03,41.4325,40.8425,41.055,111852056
AAPL,2018-04-26 22:00:00,41.0,41.0825,40.1575,40.58,142623356
AAPL,2018-04-29 22:00:00,40.53255,41.815,40.46,41.315,169709696
AAPL,2018-04-30 22:00:00,41.60255,42.3,41.3175,42.275,214277504
AAPL,2018-05-01 22:00:00,43.80625,44.4375,43.45,44.1425,266157484
AAPL,2018-05-02 22:00:00,43.97,44.375,43.610275,44.2225,136272720
AAPL,2018-05-03 22:00:00,44.5625,46.0625,44.5425,45.9575,224805268
AAPL,2018-05-06 22:00:00,46.295,46.9175,46.1875,46.29,169805692
AAPL,2018-05-07 22:00:00,46.2475,46.555,45.91625,46.5125,113611108
AAPL,2018-05-08 22:00:00,46.6375,46.85,46.305,46.84,92844964
AAPL,2018-05-09 22:00:00,46.935,47.5925,46.9125,47.51,111957156
AAPL,2018-05-10 22:00:00,47.3725,47.515,46.8625,47.1475,104848884
AAPL,2018-05-13 22:00:00,47.2525,47.3825,46.965,47.0375,83115088
AAPL,2018-05-14 22:00:00,46.695,46.7675,46.275,46.61,94780636
AAPL,2018-05-15 22:00:00,46.5175,47.115,46.5,47.045,76732256
AAPL,2018-05-16 22:00:00,47.0,47.2275,46.59,46.7475,69176116
AAPL,2018-05-17 22:00:00,46.7975,46.95255,46.5325,46.5775,73190912
AAPL,2018-05-20 22:00:00,47.0,47.3175,46.72765,46.9075,73603148
AAPL,2018-05-21 22:00:00,47.09375,47.22,46.695,46.79,60962816
AAPL,2018-05-22 22:00:00,46.5875,47.125,46.44,47.09,80233660
AAPL,2018-05-23 22:00:00,47.1925,47.21,46.5525,47.0375,92935900
AAPL,2018-05-24 22:00:00,47.0575,47.4125,46.9125,47.145,69843852
AAPL,2018-05-28 22:00:00,46.9,47.1875,46.7175,46.975,90056300
AAPL,2018-05-29 22:00:00,46.93,47.0,46.695,46.875,74762188
AAPL,2018-05-30 22:00:00,46.805,47.0575,46.535,46.7175,109931172
AAPL,2018-05-31 22:00:00,46.9978,47.565,46.9375,47.56,93770040
AAPL,2018-06-03 22:00:00,47.90875,48.355,47.8375,47.9575,105064696
AAPL,2018-06-04 22:00:00,48.26625,48.485,48.09,48.3275,86263852
AAPL,2018-06-05 22:00:00,48.4075,48.52,47.98,48.495,83734476
AAPL,2018-06-06 22:00:00,48.535,48.55,48.08375,48.365,85388720
AAPL,2018-06-07 22:00:00,47.7925,48.0,47.4425,47.925,106627196
AAPL,2018-06-10 22:00:00,47.8375,47.9925,47.5525,47.8075,73233840
AAPL,2018-06-11 22:00:00,47.84625,48.15275,47.7875,48.07,67644564
AAPL,2018-06-12 22:00:00,48.105,48.22,47.61,47.675,86553572
AAPL,2018-06-13 22:00:00,47.8875,47.8925,47.555,47.7,86440296
AAPL,2018-06-14 22:00:00,47.5075,47.54,47.065,47.21,246876640
AAPL,2018-06-17 22:00:00,46.97,47.305,46.8,47.185,73939460
AAPL,2018-06-18 22:00:00,46.285,46.5825,45.8625,46.4225,134313820
AAPL,2018-06-19 22:00:00,46.5875,46.8,46.4325,46.625,82514804
AAPL,2018-06-20 22:00:00,46.8125,47.0875,46.235,46.365,102847592
AAPL,2018-06-21 22:00:00,46.53,46.5375,46.175,46.23,108801788
AAPL,2018-06-24 22:00:00,45.85,46.23,45.1825,45.5425,126652384
AAPL,2018-06-25 22:00:00,45.7475,46.6325,45.635,46.1075,98276804
AAPL,2018-06-26 22:00:00,46.30695,46.82,46.0075,46.04,101141312
AAPL,2018-06-27 22:00:00,46.025,46.5525,45.95,46.375,69460940
AAPL,2018-06-28 22:00:00,46.5725,46.7975,45.7275,46.2775,90950664
AAPL,2018-07-01 22:00:00,45.955,46.825,45.855,46.795,70925372
AAPL,2018-07-02 22:00:00,46.9475,46.9875,45.885,45.98,55819224
AAPL,2018-07-04 22:00:00,46.315,46.6025,46.07,46.35,66416992
AAPL,2018-07-05 22:00:00,46.355,47.1085,46.3,46.9925,69940980
AAPL,2018-07-08 22:00:00,47.375,47.67,47.325,47.645,79026536
AAPL,2018-07-09 22:00:00,47.6775,47.82,47.545025,47.5875,63756596
AAPL,2018-07-10 22:00:00,47.125,47.444975,46.9025,46.97,75325880
AAPL,2018-07-11 22:00:00,47.3825,47.8525,47.3275,47.7575,72164524
AAPL,2018-07-12 22:00:00,47.77,47.96,47.725,47.8325,50079168
AAPL,2018-07-15 22:00:00,47.88,48.1625,47.60375,47.7275,60172440
AAPL,2018-07-16 22:00:00,47.4375,47.9675,47.3,47.8625,62138092
AAPL,2018-07-17 22:00:00,47.945,47.95,47.4825,47.6,65573524
AAPL,2018-07-18 22:00:00,47.4225,48.1375,47.4225,47.97,81147008
AAPL,2018-07-19 22:00:00,47.945,48.1075,47.5425,47.86,82824168
AAPL,2018-07-22 22:00:00,47.67,47.99,47.39,47.9025,63957460
AAPL,2018-07-23 22:00:00,48.1125,48.415025,48.0125,48.25,74791592
AAPL,2018-07-24 22:00:00,48.26505,48.7125,48.1075,48.705,67305932
AAPL,2018-07-25 22:00:00,48.6525,48.99,48.4025,48.5525,76303856
AAPL,2018-07-26 22:00:00,48.7475,48.7975,47.525,47.745,96095888
AAPL,2018-07-29 22:00:00,47.975,48.05,47.2675,47.4775,84118140
AAPL,2018-07-30 22:00:00,47.575,48.035,47.335,47.5725,157492152
AAPL,2018-07-31 22:00:00,49.7825,50.44,49.3275,50.375,271742864
AAPL,2018-08-01 22:00:00,50.145,52.095,50.0875,51.8475,249616048
AAPL,2018-08-02 22:00:00,51.7575,52.185,51.370075,51.9975,133789584
AAPL,2018-08-05 22:00:00,52.0,52.3125,51.7675,52.2675,101701548
AAPL,2018-08-06 22:00:00,52.33,52.375,51.69,51.7775,102349548
AAPL,2018-08-07 22:00:00,51.5125,51.9525,51.13,51.8125,90101948
AAPL,2018-08-08 22:00:00,51.82,52.445,51.8,52.22,93970504
AAPL,2018-08-09 22:00:00,51.84,52.275,51.6675,51.8825,98444808
AAPL,2018-08-12 22:00:00,51.925,52.738,51.925,52.2175,103563520
AAPL,2018-08-13 22:00:00,52.53875,52.64,52.065,52.4375,82992040
AAPL,2018-08-14 22:00:00,52.305,52.685,52.0825,52.56,115230256
AAPL,2018-08-15 22:00:00,52.9375,53.453025,52.8675,53.33,114001468
AAPL,2018-08-16 22:00:00,53.36,54.4875,53.29,54.395,141707988
AAPL,2018-08-19 22:00:00,54.525,54.795,53.7775,53.865,121150780
AAPL,2018-08-20 22:00:00,54.2,54.2975,53.50625,53.76,104639020
AAPL,2018-08-21 22:00:00,53.525,54.09,53.46,53.7625,76072524
AAPL,2018-08-22 22:00:00,53.6625,54.2625,53.65,53.8725,75532896
AAPL,2018-08-23 22:00:00,54.15,54.225,53.7775,54.04,73905424
AAPL,2018-08-26 22:00:00,54.2875,54.685,54.0825,54.485,82100468
AAPL,2018-08-27 22:00:00,54.7525,55.135,54.73,54.925,91107064
AAPL,2018-08-28 22:00:00,55.0375,55.8725,54.8525,55.745,109019216
AAPL,2018-08-29 22:00:00,55.8125,57.065,55.6,56.2575,195175296
AAPL,2018-08-30 22:00:00,56.6275,57.2175,56.5,56.9075,173360536
AAPL,2018-09-03 22:00:00,57.1025,57.295,56.6575,57.09,109560528
AAPL,2018-09-04 22:00:00,57.2475,57.4175,56.275,56.7175,133331840
AAPL,2018-09-05 22:00:00,56.5575,56.8375,55.325,55.775,137159904
AAPL,2018-09-06 22:00:00,55.4625,56.3425,55.1775,55.325,150479240
AAPL,2018-09-09 22:00:00,55.2375,55.4625,54.1175,54.5825,158065812
AAPL,2018-09-10 22:00:00,54.5025,56.07475,54.14,55.9625,142996196
AAPL,2018-09-11 22:00:00,56.235,56.25,54.96,55.2675,197114960
AAPL,2018-09-12 22:00:00,55.88,57.0875,55.6425,56.6025,166825508
AAPL,2018-09-13 22:00:00,56.4375,56.71,55.6305,55.96,127997156
AAPL,2018-09-16 22:00:00,55.5375,55.7375,54.3175,54.47,148780532
AAPL,2018-09-17 22:00:00,54.4475,55.4625,54.28,54.56,126286848
AAPL,2018-09-18 22:00:00,54.625,54.905,53.825,54.5925,108495332
AAPL,2018-09-19 22:00:00,55.06,55.57,54.7875,55.0075,106435176
AAPL,2018-09-20 22:00:00,55.195,55.34,54.3225,54.415,384986992
AAPL,2018-09-23 22:00:00,54.205,55.315,54.1575,55.1975,110773432
AAPL,2018-09-24 22:00:00,54.9375,55.705,54.925,55.5475,98217516
AAPL,2018-09-25 22:00:00,55.25,55.9375,54.94,55.105,95938824
AAPL,2018-09-26 22:00:00,55.955,56.61,55.885,56.2375,120724908
AAPL,2018-09-27 22:00:00,56.1975,56.46,56.005,56.435,91717456
AAPL,2018-09-30 22:00:00,56.9875,57.355,56.5875,56.815,94403208
AAPL,2018-10-01 22:00:00,56.8125,57.5,56.6575,57.32,99152680
AAPL,2018-10-02 22:00:00,57.5125,58.3675,57.445,58.0175,114619196
AAPL,2018-10-03 22:00:00,57.695,58.0875,56.6825,56.9975,128168000
AAPL,2018-10-04 22:00:00,56.99,57.1025,55.145,56.0725,134321852
AAPL,2018-10-07 22:00:00,55.5525,56.2,55.05,55.9425,118655692
AAPL,2018-10-08 22:00:00,55.91,56.8175,55.56155,56.7175,107564116
AAPL,2018-10-09 22:00:00,56.365,56.5875,54.0125,54.09,167962216
AAPL,2018-10-10 22:00:00,53.63,54.875,53.08,53.6125,212497568
AAPL,2018-10-11 22:00:00,55.105,55.72,54.21,55.5275,161351404
AAPL,2018-10-14 22:00:00,55.29,55.4575,54.3175,54.34,123164028
AAPL,2018-10-15 22:00:00,54.7325,55.7475,54.190675,55.5375,116735852
AAPL,2018-10-16 22:00:00,55.575,55.66,54.835,55.2975,91541588
AAPL,2018-10-17 22:00:00,54.465,54.935,53.25,54.005,130325260
AAPL,2018-10-18 22:00:00,54.515,55.315,54.3575,54.8275,132314904
AAPL,2018-10-21 22:00:00,54.9475,55.84,54.735,55.1625,115168328
AAPL,2018-10-22 22:00:00,53.9575,55.8125,53.675,55.6825,155071384
AAPL,2018-10-23 22:00:00,55.65,56.0575,53.635,53.7725,163700652
AAPL,2018-10-24 22:00:00,54.4275,55.345,54.1875,54.95,119423072
AAPL,2018-10-25 22:00:00,53.975,55.0475,53.1675,54.075,189033500
AAPL,2018-10-28 22:00:00,54.7975,54.9225,51.5225,53.06,183742080
AAPL,2018-10-29 22:00:00,52.7875,53.795,52.3175,53.325,146639960
AAPL,2018-10-30 22:00:00,54.22,55.1125,54.155,54.715,153435732
AAPL,2018-10-31 22:00:00,54.7625,55.59,54.2025,55.555,233292720
AAPL,2018-11-01 22:00:00,52.3875,53.4125,51.3575,51.87,365159068
AAPL,2018-11-04 22:00:00,51.075,51.0975,49.5425,50.3975,264654676
AAPL,2018-11-05 22:00:00,50.48,51.18,50.4225,50.9425,127531524
AAPL,2018-11-06 22:00:00,51.4925,52.515,51.0325,52.4875,133697736
AAPL,2018-11-07 22:00:00,52.495,52.53,51.6875,52.1225,101450544
AAPL,2018-11-08 22:00:00,51.3875,51.5025,50.5625,51.1175,137463000
AAPL,2018-11-11 22:00:00,49.75,49.9625,48.4475,48.5425,204542072
AAPL,2018-11-12 22:00:00,47.9075,49.295,47.862525,48.0575,187531744
AAPL,2018-11-13 22:00:00,48.475,48.62,46.4825,46.7,243203828
AAPL,2018-11-14 22:00:00,47.0975,47.9925,46.725,47.8525,185915204
